cd_cnpj;de_ramo_atividade;cd_ramo_atividade;nu_ordem;cd_divisao
13754257000180;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;3299099;00;32
13756759000140;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;9521500;00;95
13757256000190;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;4712100;00;47
13757256000190;COMERCIO VAREJISTA DE BEBIDAS;4723700;01;47
13757256000190;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;5611202;02;56
13757874000130;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;4330404;00;43
13757874000130;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;8299799;01;82
13760671000100;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
13760837000180;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
13761610000150;OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE;9609299;00;96
13762936000100;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES;4744099;00;47
13762936000100;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;7732201;01;77
13765085000140;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4789099;00;47
13766382000100;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;4755503;00;47
13766382000100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;01;47
13766382000100;COMERCIO VAREJISTA DE CALCADOS;4782201;02;47
13766382000100;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;03;47
13766934000180;SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES;4520006;00;45
13768040000120;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;4755502;00;47
13768040000120;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4763602;01;47
13768040000120;COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS;4781400;02;47
13768040000120;COMERCIO VAREJISTA DE CALCADOS;4782201;03;47
13768040000120;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;04;47
13768202000120;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;7319002;00;73
13768202000120;PROMOCAO DE VENDAS;7420001;01;74
13769092000110;ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE;7420001;00;74
13769092000110;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;9001999;01;90
13770186000100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
13771748000130;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;8230001;00;82
13774397000110;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;9602502;00;96
13778820000150;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
13778820000150;SERVICOS AMBULANTES DE ALIMENTACAO;5612100;01;56
13782234000180;HOTEIS;5510801;00;55
13784397000100;SERVICOS AMBULANTES DE ALIMENTACAO;5612100;00;56
13784561000170;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;4772500;00;47
13784561000170;CABELEIREIROS, MANICURE E PEDICURE;9602501;01;96
13784561000170;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;9602502;02;96
13786583000170;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;4530703;00;45
13790199000140;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;6462000;00;64
13791912000170;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;4110700;00;41
13792707000120;ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA;4329199;00;43
13792707000120;OBRAS DE ALVENARIA;4330499;01;43
13792707000120;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;4399103;02;43
13792707000120;OUTRAS OBRAS DE INSTALACOES EM CONSTRUCOES NAO ESPECIFICADAS ANTERIORMENTE;8011101;03;80
13794440000100;ATIVIDADES PAISAGISTICAS;8130300;00;81
13795325000150;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4712100;00;47
13795325000150;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;4721102;01;47
13796241000130;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;4772500;00;47
13796241000130;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4789099;01;47
13796780000170;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4772500;00;47
13796780000170;COMERCIO VAREJISTA DE CALCADOS;4781400;01;47
13796780000170;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;4782201;02;47
13796780000170;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;03;47
13796780000170;PROMOCAO DE VENDAS;7319002;04;73
13796791000150;COMERCIO VAREJISTA DE CALCADOS;4782201;00;47
13797582000120;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;3101200;00;31
13797582000120;INSTALACAO E MANUTENCAO ELETRICA;3329501;01;33
13797582000120;OBRAS DE ALVENARIA;4321500;02;43
13797582000120;REPARACAO DE ARTIGOS DO MOBILIARIO;4399103;03;43
13797582000120;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;9529105;04;95
13802227000100;ATIVIDADES DE PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;4761001;00;47
13802227000100;COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS;4762800;01;47
13802227000100;COMERCIO VAREJISTA DE LIVROS;4789001;02;47
13802227000100;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;5911199;03;59
13802227000100;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;8230001;04;82
13805254000200;COMERCIO ATACADISTA DE CAFE TORRADO, MOIDO E SOLUVEL;4637101;00;46
13806148000160;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
13808832000180;COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS;1629301;00;16
13808832000180;COMERCIO VAREJISTA DE LIVROS;4761001;01;47
13808832000180;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4762800;02;47
13808832000180;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;03;47
13808832000180;FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS;4789099;04;47
13812071000130;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
13813622000180;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4712100;00;47
13813677000190;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;9430800;00;94
13813677000190;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;9493600;01;94
13819009000170;COMERCIO VAREJISTA DE BEBIDAS;4721102;00;47
13819009000170;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;4723700;01;47
13819009000170;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;4729699;02;47
13819009000170;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;03;56
13819009000170;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;5620104;04;56
13819281000150;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;9511800;00;95
13821203000190;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;00;47
13822605000100;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;8599604;00;85
13822831000190;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA ESCRITORIOS;4729699;00;47
13822831000190;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;4751200;01;47
13822831000190;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;4751202;02;47
13822831000190;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMATICA;7733100;03;77
13822831000190;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;9511800;04;95
13823052000100;CRIACAO DE BOVINOS PARA CORTE;0151201;00;01
13823052000100;CRIACAO DE BOVINOS PARA LEITE;0151202;01;01
13824213000180;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;4781400;00;47
13824213000180;CABELEIREIROS, MANICURE E PEDICURE;9602501;01;96
13824213000180;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;9602502;02;96
13825184000170;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;7020400;00;70
13826461000160;INSTALACAO E MANUTENCAO ELETRICA;4321500;00;43
13829854000550;AGENCIAS DE VIAGENS;7911200;00;79
13830813000150;CASAS DE FESTAS E EVENTOS;1099605;00;10
13830813000150;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;01;47
13830813000150;FABRICACAO DE PRODUTOS PARA INFUSAO CHA, MATE, ETC;5611201;02;56
13830813000150;RESTAURANTES E SIMILARES;8230001;03;82
13830813000150;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;8230002;04;82
13831087000190;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;5611202;00;56
13831087000190;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;01;56
13831260000150;ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR;4789001;00;47
13831260000150;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4930202;01;49
13831260000150;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;7731400;02;77
13831273000120;ADMINISTRACAO DE OBRAS;4120400;00;41
13831273000120;CONSTRUCAO DE EDIFICIOS;4399101;01;43
13831273000120;SERVICOS DE ENGENHARIA;7112000;02;71
13834417000100;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS AEREAS E SUBMARINAS;4321500;00;43
13834417000100;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;7420001;01;74
13834417000100;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO;7420002;02;74
13834417000100;INSTALACAO E MANUTENCAO ELETRICA;8230001;03;82
13834417000100;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;9001906;04;90
13836224000180;SERVICOS DE ENTREGA RAPIDA;5320202;00;53
13836255000130;COMERCIO ATACADISTA DE MARMORES E GRANITOS;4679602;00;46
13839828000180;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;1412601;00;14
13839828000180;CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA;1412602;01;14
13839828000180;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;1413401;02;14
13842491000160;COMERCIO VAREJISTA DE BEBIDAS;4723700;00;47
13842491000160;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;4930201;01;49
13847278000140;ABATE DE AVES;1012101;00;10
13847278000140;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;1020101;01;10
13847278000140;PEIXARIA;4712100;02;47
13847278000140;PRESERVACAO DE PEIXES, CRUSTACEOS E MOLUSCOS;4722902;03;47
13849274000100;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO;9001906;00;90
13849274000100;OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE;9609299;01;96
13849407000130;CRIACAO DE BOVINOS PARA CORTE;0111302;00;01
13849407000130;CRIACAO DE BOVINOS PARA LEITE;0119905;01;01
13849407000130;CULTIVO DE EUCALIPTO;0151201;02;01
13849407000130;CULTIVO DE FEIJAO;0151202;03;01
13849407000130;CULTIVO DE MILHO;0210101;04;02
13850287000190;SERVICOS DE ENTREGA RAPIDA;5320202;00;53
13853696000140;COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS;3321000;00;33
13853696000140;INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS;4322301;01;43
13853696000140;INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS;4789005;02;47
13853836000180;OBRAS DE ALVENARIA;4399103;00;43
13855188000100;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;7020400;00;70
13855823000140;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;9602501;00;96
13855823000140;CABELEIREIROS, MANICURE E PEDICURE;9602502;01;96
13855869000160;COMERCIO VAREJISTA DE BEBIDAS;4712100;00;47
13855869000160;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;4721102;01;47
13855869000160;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4723700;02;47
13855869000160;COMERCIO VAREJISTA DE VIDROS;4743100;03;47
13855869000160;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;4784900;04;47
13857096000150;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;4330404;00;43
13857096000150;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;4330405;01;43
13858476000100;ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS;7729202;00;77
13858476000100;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;7729299;01;77
13858476000100;ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE;7739099;02;77
13859567000160;OBRAS DE ALVENARIA;4399103;00;43
13860236000140;CABELEIREIROS, MANICURE E PEDICURE;9602501;00;96
13860497000160;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;2539001;00;25
13860497000160;SERVICOS DE USINAGEM, TORNEARIA E SOLDA;2542000;01;25
13864664000140;FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA USOS INDUSTRIAIS;2229302;00;22
13865115000190;MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL;3314707;00;33
13865115000190;OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE;4520002;01;45
13865115000190;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;4520005;02;45
13865115000190;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;9609299;03;96
13865327000410;RESTAURANTES E SIMILARES;5611201;00;56
13867089000130;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;8211300;00;82
13869032000170;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;8599699;00;85
13869032000170;OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE;9329899;01;93
13869236000100;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;2542000;00;25
13869556000160;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;4751200;00;47
13869556000160;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;9511800;01;95
13871224000110;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4322302;00;43
13871224000110;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO;4781400;01;47
13872852000110;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;1622699;00;16
13872852000110;FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO;4321500;01;43
13872852000110;INSTALACAO E MANUTENCAO ELETRICA;4330404;02;43
13872852000110;OBRAS DE ALVENARIA;4330405;03;43
13872852000110;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;4399103;04;43
13874828000110;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;4520005;00;45
13876515000100;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;2063100;00;20
13876515000100;CABELEIREIROS, MANICURE E PEDICURE;9602501;01;96
13876515000100;FABRICACAO DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;9602502;02;96
13876583000160;FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA OUTROS USOS NAO ESPECIFICADOS ANTERIORMENTE;2229399;00;22
13876583000160;PROMOCAO DE VENDAS;7319002;01;73
13878559000160;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
13878835000190;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;4729699;00;47
13879455000170;FABRICACAO DE CALCADOS DE COURO;1531901;00;15
13879455000170;FABRICACAO DE CALCADOS DE MATERIAIS NAO ESPECIFICADOS ANTERIORMENTE;1539400;01;15
13881066000180;ATIVIDADES DE FRANQUEADAS DO CORREIO NACIONAL;4757100;00;47
13881066000180;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;5310502;01;53
13881960000150;FABRICACAO DE FARINHA DE MILHO E DERIVADOS, EXCETO OLEOS DE MILHO;1013901;00;10
13881960000150;FABRICACAO DE MASSAS ALIMENTICIAS;1064300;01;10
13881960000150;FABRICACAO DE PRODUTOS DE CARNE;1093701;02;10
13881960000150;FABRICACAO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES;1094500;03;10
13881960000150;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;4721102;04;47
13882569000170;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
13884902000180;ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES;8630502;00;86
13884902000180;SERVICOS DE DIAGNOSTICO POR METODOS OPTICOS  ENDOSCOPIA E OUTROS EXAMES ANALOGOS;8640209;01;86
13886094000190;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;4774100;00;47
13886094000190;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;01;47
13888230000180;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
13888596000150;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4712100;00;47
13888951000190;SERVICO DE TAXI;4923001;00;49
13889036000110;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;9499500;00;94
13890078000170;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4712100;00;47
13890803000100;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;5612100;00;56
13890803000100;SERVICOS AMBULANTES DE ALIMENTACAO;5620104;01;56
13890849000120;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;4723700;00;47
13890849000120;COMERCIO VAREJISTA DE BEBIDAS;5611202;01;56
13890849000120;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;02;56
13893114000150;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;9602501;00;96
13893114000150;CABELEIREIROS, MANICURE E PEDICURE;9602502;01;96
13893456000170;CABELEIREIROS, MANICURE E PEDICURE;9602501;00;96
13895660000120;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;1340501;00;13
13895660000120;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;1412601;01;14
13895660000120;ESTAMPARIA E TEXTURIZACAO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO;1813099;02;18
13895660000120;IMPRESSAO DE MATERIAL PARA OUTROS USOS;4781400;03;47
13895763000190;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;1412601;00;14
13895763000190;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;1412602;01;14
13895763000190;FABRICACAO DE ARTIGOS DO VESTUARIO, PRODUZIDOS EM MALHARIAS E TRICOTAGENS, EXCETO MEIAS;1422300;02;14
13895989000190;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;9499500;00;94
13898773000340;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA;4754702;00;47
13898782000170;EDICAO DE JORNAIS DIARIOS;5812301;00;58
13898782000170;EDICAO DE REVISTAS;5813100;01;58
13898782000170;ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE;8592999;02;85
13898782000170;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;8599603;03;85
13898782000170;TREINAMENTO EM INFORMATICA;8599699;04;85
13900905000160;FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE;1529700;00;15
13900905000160;FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA OUTROS USOS NAO ESPECIFICADOS ANTERIORMENTE;2229399;01;22
13900905000160;FABRICACAO DE BIJUTERIAS E ARTEFATOS SEMELHANTES;2599399;02;25
13900905000160;FABRICACAO DE OUTROS PRODUTOS DE METAL NAO ESPECIFICADOS ANTERIORMENTE;3212400;03;32
13901059000100;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;4781400;00;47
13901059000100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4782201;01;47
13901059000100;COMERCIO VAREJISTA DE CALCADOS;4782202;02;47
13902811000120;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;5620104;00;56
13903072000190;MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS;4543900;00;45
13903475000130;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;4729602;00;47
13903475000130;COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA;5611202;01;56
13903475000130;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;02;56
13905644000170;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;9602502;00;96
13907283000100;INSTALACAO E MANUTENCAO ELETRICA;4321500;00;43
13907283000100;INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS;4322301;01;43
13907283000100;OBRAS DE ALVENARIA;4330404;02;43
13907283000100;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;4399103;03;43
13908251000110;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;4712100;00;47
13908251000110;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4782202;01;47
13908251000110;COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS;4789005;02;47
13911045000160;COMERCIO ATACADISTA DE BEBIDAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA;4635403;00;46
13913168000130;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;4744099;00;47
13913168000130;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;4759899;01;47
13913168000130;OPERADORES TURISTICOS;7319002;02;73
13913168000130;PROMOCAO DE VENDAS;7912100;03;79
13915896000180;OBRAS DE ALVENARIA;4399103;00;43
13916014000100;INSTALACAO E MANUTENCAO ELETRICA;4321500;00;43
13916439000100;ATIVIDADES PAISAGISTICAS;8130300;00;81
13917585000150;CARGA E DESCARGA;4930202;00;49
13917585000150;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;5212500;01;52
13917804000100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
13919712000150;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611201;00;56
13919712000150;RESTAURANTES E SIMILARES;5611203;01;56
13925692000120;COMERCIO VAREJISTA DE TECIDOS;4755501;00;47
